EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,Education,HireDate,TenureYears,BusinessTravel,DistanceFromHomeKM,MonthlyIncome,YearsSinceLastPromotion,NumCompaniesWorked,WorkLifeBalance,EnvironmentSatisfaction,JobSatisfaction,OverTime,PerformanceRating,TrainingTimesLastYear,Attrition
1399,28,Female,Single,Operations,Operations Manager,Bachelor's,2021-03-28,4,Travel_Rarely,10,52074,1,1,4,4,3,No,3,3,No
1400,46,Female,Married,Operations,Operations Manager,Master's,2020-09-06,5,Travel_Rarely,2,55905,1,5,3,4,2,No,4,1,Yes
1401,21,Male,Single,Engineering,QA Engineer,Bachelor's,2024-12-05,1,Travel_Rarely,1,108619,0,1,4,3,4,Yes,4,2,Yes
1402,45,Male,Single,Operations,Logistics Coordinator,Master's,2020-10-13,5,Non-Travel,2,76548,2,4,3,4,4,No,4,1,No
1403,36,Male,Married,Customer Support,Support Team Lead,Master's,2024-10-09,1,Non-Travel,13,44870,1,1,2,4,3,No,4,0,No
1404,32,Female,Married,Sales,Sales Manager,Master's,2022-12-30,3,Travel_Rarely,4,63623,1,1,2,3,1,Yes,3,2,Yes
1405,25,Male,Single,Marketing,Marketing Manager,Bachelor's,2025-08-05,0,Travel_Rarely,8,53110,0,0,4,2,3,Yes,3,4,No
1406,27,Male,Married,Sales,Sales Manager,Bachelor's,2022-07-02,3,Travel_Rarely,24,57144,2,7,4,2,4,Yes,3,1,No
1407,57,Male,Married,Engineering,Software Engineer,Master's,2025-05-02,0,Travel_Rarely,22,63239,0,0,4,3,3,No,4,2,No
1408,29,Male,Single,Customer Support,Support Team Lead,Master's,2020-09-19,5,Travel_Rarely,5,52511,2,2,4,3,3,No,3,3,No
1409,41,Female,Divorced,Customer Support,Support Associate,Master's,2020-11-25,5,Non-Travel,9,38563,0,2,4,1,4,Yes,3,2,Yes
1410,37,Male,Single,Sales,Account Manager,Bachelor's,2023-11-18,2,Travel_Rarely,1,76127,1,1,3,4,2,No,4,4,No
1411,34,Female,Divorced,Human Resources,HR Associate,High School,2021-12-30,4,Travel_Rarely,2,40985,3,4,3,3,3,No,4,3,No
1412,44,Female,Single,Finance,Finance Manager,Bachelor's,2020-04-03,5,Non-Travel,13,82201,5,1,2,2,3,No,3,1,Yes
1413,39,Male,Divorced,Operations,Operations Manager,Bachelor's,2023-12-19,2,Travel_Rarely,4,48330,0,1,1,4,2,Yes,4,1,No
1414,30,Male,Married,Marketing,Content Specialist,Master's,2019-03-15,6,Travel_Rarely,4,86329,0,4,2,4,3,No,2,1,No
1415,35,Male,Single,Engineering,Engineering Manager,Master's,2020-05-08,5,Travel_Rarely,27,142938,1,2,3,3,3,Yes,4,1,Yes
1416,37,Male,Single,Sales,Sales Manager,High School,2024-10-19,1,Travel_Rarely,18,57874,1,1,4,3,3,No,3,3,Yes
1417,28,Female,Married,Customer Support,Support Associate,Bachelor's,2025-01-24,0,Travel_Rarely,4,35394,0,1,4,3,2,No,3,2,Yes
1418,30,Male,Single,Customer Support,Support Team Lead,Bachelor's,2025-11-12,0,Non-Travel,3,33125,0,1,3,4,3,No,5,0,No
1419,21,Male,Single,Operations,Operations Manager,Master's,2024-04-04,1,Travel_Frequently,2,46307,1,2,1,3,4,Yes,2,1,No
1420,35,Male,Married,Sales,Sales Manager,Master's,2023-12-27,2,Non-Travel,19,60305,1,3,3,4,3,Yes,3,5,No
1421,21,Male,Single,Customer Support,Support Team Lead,Master's,2024-05-13,1,Non-Travel,1,46546,1,0,4,4,3,No,3,1,No
1422,34,Male,Single,Operations,Logistics Coordinator,Bachelor's,2025-01-19,0,Travel_Frequently,2,59469,0,0,2,4,2,No,3,2,Yes
1423,39,Female,Single,Engineering,QA Engineer,Bachelor's,2025-04-15,0,Travel_Rarely,9,84988,0,3,2,4,3,No,5,1,No
1424,39,Male,Married,Sales,Sales Executive,Bachelor's,2019-03-04,6,Travel_Rarely,6,52489,1,2,3,3,2,No,4,1,No
1425,40,Female,Married,Human Resources,HR Manager,Bachelor's,2021-07-01,4,Travel_Rarely,2,42906,0,1,2,2,4,Yes,3,4,Yes
1426,31,Female,Single,Finance,Financial Analyst,High School,2020-12-25,5,Travel_Rarely,15,46006,2,1,3,4,4,No,3,4,No
1427,32,Male,Married,Customer Support,Support Team Lead,High School,2022-10-06,3,Travel_Rarely,13,49354,0,3,3,3,3,Yes,4,0,No
1428,34,Male,Single,Operations,Operations Associate,Bachelor's,2024-03-19,1,Non-Travel,10,37720,0,3,3,3,2,Yes,5,3,No
1429,26,Female,Single,Engineering,Software Engineer,Master's,2023-01-02,3,Travel_Rarely,5,52506,0,4,1,3,3,No,2,1,Yes
1430,25,Male,Single,Human Resources,HR Manager,Master's,2024-10-11,1,Non-Travel,7,46134,1,2,2,2,3,Yes,3,1,Yes
1431,22,Female,Married,Customer Support,Support Associate,Bachelor's,2023-01-14,2,Travel_Rarely,5,31660,0,2,1,1,1,No,3,1,No
1432,21,Female,Married,Marketing,Marketing Manager,PhD,2025-05-20,0,Travel_Frequently,10,55628,0,3,4,3,2,Yes,4,2,No
1433,35,Male,Married,Engineering,Senior Engineer,Master's,2023-02-16,2,Travel_Rarely,26,94351,1,5,2,1,4,Yes,4,2,No
1434,30,Male,Married,Finance,Financial Analyst,Bachelor's,2024-10-28,1,Travel_Rarely,11,44065,1,2,2,3,3,Yes,4,3,No
1435,28,Male,Married,Operations,Operations Associate,High School,2021-07-20,4,Travel_Rarely,7,41245,4,2,3,1,4,No,3,4,No
1436,25,Female,Single,Engineering,Senior Engineer,Master's,2025-07-05,0,Travel_Rarely,1,82785,0,1,3,3,3,No,3,1,Yes
1437,23,Male,Single,Sales,Account Manager,PhD,2025-03-09,0,Travel_Rarely,20,70435,0,2,1,3,3,Yes,3,5,Yes
1438,29,Male,Single,Human Resources,Recruiter,Master's,2021-10-15,4,Non-Travel,4,77426,0,1,2,4,4,No,3,3,No
1439,39,Male,Single,Engineering,Engineering Manager,Bachelor's,2018-04-07,7,Travel_Rarely,8,154053,0,1,2,3,1,No,4,2,No
1440,37,Male,Single,Human Resources,Recruiter,Master's,2017-11-18,8,Non-Travel,1,88470,7,1,3,1,3,No,3,4,No
1441,38,Female,Single,Operations,Operations Manager,Bachelor's,2018-08-04,7,Non-Travel,22,60443,6,2,3,3,3,No,3,3,Yes
1442,26,Female,Single,Engineering,QA Engineer,Bachelor's,2019-08-12,6,Non-Travel,1,124619,0,0,3,4,4,Yes,4,1,No
1443,34,Female,Divorced,Operations,Logistics Coordinator,Bachelor's,2024-12-28,1,Travel_Frequently,11,53617,1,2,3,4,4,Yes,2,3,No
1444,31,Female,Divorced,Engineering,Engineering Manager,Bachelor's,2020-11-26,5,Travel_Rarely,13,151572,2,0,4,2,3,Yes,3,3,No
1445,30,Male,Divorced,Finance,Accountant,Bachelor's,2017-06-10,8,Travel_Rarely,8,79974,1,1,4,2,4,No,2,1,No
1446,31,Female,Married,Human Resources,HR Manager,Bachelor's,2015-06-18,10,Travel_Rarely,5,70374,6,2,3,1,3,No,3,3,No
1447,22,Female,Single,Customer Support,Support Team Lead,Master's,2023-03-22,2,Travel_Rarely,7,51270,0,1,1,2,3,No,3,0,Yes
1448,32,Male,Divorced,Human Resources,HR Associate,Bachelor's,2023-09-30,2,Travel_Rarely,7,37559,2,4,2,3,2,No,4,1,No
1449,40,Male,Married,Customer Support,Support Associate,PhD,2013-06-05,12,Travel_Rarely,9,45498,1,1,3,3,1,Yes,3,2,No
1450,27,Male,Single,Customer Support,Support Associate,Bachelor's,2023-11-02,2,Travel_Rarely,1,30752,2,2,3,4,4,No,5,3,No
1451,24,Female,Single,Finance,Finance Manager,Bachelor's,2021-01-06,4,Travel_Rarely,8,83360,3,0,3,4,3,Yes,3,2,Yes
1452,31,Male,Married,Engineering,Software Engineer,Master's,2024-08-12,1,Travel_Rarely,5,63321,0,3,3,4,2,Yes,3,1,No
1453,39,Male,Single,Customer Support,Support Associate,Bachelor's,2023-06-04,2,Travel_Rarely,33,35049,2,1,1,2,2,No,4,2,Yes
1454,24,Male,Married,Operations,Operations Associate,High School,2021-02-15,4,Non-Travel,26,33984,2,0,1,4,3,No,3,0,No
1455,33,Female,Single,Customer Support,Support Team Lead,Master's,2014-02-10,11,Non-Travel,9,58359,4,2,4,2,3,No,3,3,No
1456,40,Female,Divorced,Engineering,QA Engineer,High School,2022-06-03,3,Travel_Frequently,10,96296,2,2,3,3,3,No,3,4,No
1457,33,Female,Married,Sales,Sales Executive,High School,2016-02-01,9,Travel_Rarely,31,52394,1,1,3,3,4,Yes,4,1,No
1458,29,Female,Single,Marketing,Marketing Associate,Master's,2024-07-05,1,Non-Travel,17,43255,1,0,3,2,4,No,2,4,No
1459,31,Female,Single,Customer Support,Support Associate,High School,2019-01-31,6,Non-Travel,16,41469,1,2,3,3,3,Yes,4,1,No
1460,29,Female,Married,Sales,Sales Manager,Master's,2022-03-31,3,Travel_Rarely,6,58312,2,0,4,3,3,Yes,1,0,Yes
1461,29,Male,Married,Customer Support,Support Associate,High School,2022-12-09,3,Travel_Rarely,1,34366,0,2,3,4,4,No,4,1,No
1462,33,Female,Single,Human Resources,HR Associate,Master's,2025-08-16,0,Non-Travel,2,38080,0,4,3,2,2,Yes,3,4,Yes
1463,44,Female,Single,Customer Support,Support Team Lead,Master's,2025-08-12,0,Travel_Frequently,1,44111,0,2,2,4,3,No,3,2,No
1464,23,Male,Divorced,Finance,Accountant,High School,2025-03-15,0,Travel_Frequently,1,53785,0,1,2,4,3,No,4,2,No
1465,27,Male,Married,Finance,Accountant,Master's,2018-01-04,7,Travel_Rarely,1,74330,0,1,3,4,3,No,1,0,No
1466,29,Male,Single,Sales,Sales Executive,Bachelor's,2022-04-12,3,Travel_Rarely,1,38586,1,0,2,2,3,Yes,3,0,No
1467,46,Male,Single,Operations,Logistics Coordinator,Bachelor's,2021-10-16,4,Non-Travel,1,62664,0,1,2,2,2,Yes,3,5,Yes
1468,38,Male,Single,Sales,Sales Executive,Master's,2024-03-10,1,Travel_Rarely,4,36244,1,3,2,3,3,No,3,5,No
1469,36,Male,Married,Finance,Financial Analyst,Bachelor's,2024-06-19,1,Non-Travel,5,48000,1,2,3,2,3,No,3,2,No
1470,32,Male,Single,Human Resources,HR Manager,Master's,2022-05-28,3,Travel_Rarely,2,53977,0,2,3,3,2,No,3,1,Yes
1471,29,Male,Single,Operations,Operations Associate,Bachelor's,2021-01-01,5,Travel_Rarely,27,41998,0,0,1,3,3,Yes,3,4,No
1472,32,Male,Single,Sales,Sales Executive,Bachelor's,2016-03-07,9,Travel_Rarely,11,55844,1,2,4,3,3,No,5,1,No
1473,38,Female,Single,Operations,Operations Manager,High School,2024-07-06,1,Travel_Rarely,1,57045,1,2,3,1,4,Yes,3,2,No
1474,39,Male,Married,Marketing,Marketing Manager,Bachelor's,2023-09-05,2,Travel_Rarely,2,50837,2,1,3,2,2,No,4,3,Yes
1475,39,Male,Married,Sales,Account Manager,High School,2021-05-03,4,Travel_Frequently,3,85903,2,1,1,2,3,Yes,4,1,No
1476,24,Male,Divorced,Engineering,Engineering Manager,High School,2023-12-10,2,Non-Travel,1,119070,2,2,2,3,4,Yes,4,0,No
1477,31,Male,Single,Operations,Operations Manager,Master's,2025-12-12,0,Non-Travel,15,45525,0,3,3,3,4,No,4,1,No
1478,31,Female,Divorced,Customer Support,Support Team Lead,Bachelor's,2015-12-06,10,Non-Travel,15,59311,7,1,4,2,1,No,4,4,No
1479,35,Female,Single,Human Resources,HR Manager,Bachelor's,2023-09-21,2,Travel_Frequently,6,47686,1,2,3,3,4,No,5,4,No
1480,29,Female,Single,Engineering,Senior Engineer,PhD,2019-06-05,6,Travel_Rarely,7,108456,0,2,3,2,4,Yes,3,0,Yes
1481,42,Male,Married,Marketing,Marketing Associate,Bachelor's,2023-07-02,2,Travel_Rarely,8,41481,1,0,4,2,3,No,3,0,No
1482,33,Female,Married,Finance,Accountant,Master's,2022-03-27,3,Travel_Frequently,4,64844,3,0,3,3,4,No,4,4,No
1483,40,Male,Single,Engineering,QA Engineer,Master's,2025-05-19,0,Non-Travel,6,101993,0,2,3,4,4,No,4,1,Yes
1484,41,Female,Married,Engineering,Senior Engineer,Master's,2024-06-17,1,Travel_Rarely,21,89105,1,1,3,3,3,No,4,2,No
1485,34,Female,Single,Marketing,Content Specialist,Master's,2025-01-26,0,Travel_Rarely,22,56807,0,0,3,3,4,No,3,6,No
1486,25,Male,Married,Marketing,Marketing Manager,High School,2025-12-10,0,Travel_Rarely,24,41927,0,2,3,1,4,No,2,2,Yes
1487,40,Female,Single,Finance,Accountant,Bachelor's,2019-05-13,6,Travel_Frequently,1,76864,4,1,3,4,3,No,3,4,No
1488,39,Male,Divorced,Human Resources,Recruiter,Bachelor's,2011-04-15,14,Non-Travel,8,107934,1,1,4,1,3,No,3,1,No
1489,32,Female,Single,Human Resources,HR Manager,Bachelor's,2021-08-17,4,Non-Travel,4,58887,0,1,3,3,3,Yes,5,1,Yes
1490,36,Male,Single,Engineering,Senior Engineer,Master's,2025-06-12,0,Travel_Rarely,3,76916,0,4,3,3,4,No,3,2,No
1491,30,Male,Married,Engineering,Software Engineer,Master's,2025-10-16,0,Non-Travel,1,54998,0,2,2,1,3,No,3,3,No
1492,31,Male,Single,Customer Support,Support Team Lead,Bachelor's,2025-09-03,0,Travel_Rarely,9,43546,0,3,4,4,3,No,4,1,No
1493,21,Male,Single,Sales,Sales Executive,Bachelor's,2025-05-13,0,Non-Travel,8,41007,0,2,2,3,2,No,2,2,No
1494,39,Female,Married,Engineering,QA Engineer,High School,2012-11-24,13,Travel_Frequently,3,129725,1,1,3,2,4,No,3,3,No
1495,28,Female,Married,Customer Support,Support Team Lead,Master's,2022-09-20,3,Travel_Frequently,1,46368,3,1,3,4,3,No,3,2,No
1496,30,Female,Married,Finance,Financial Analyst,Bachelor's,2015-03-04,10,Non-Travel,10,63620,1,3,4,2,1,No,3,2,No
1497,35,Female,Married,Engineering,Engineering Manager,Master's,2020-09-02,5,Travel_Frequently,3,145081,1,1,4,3,4,Yes,5,0,No
1498,28,Male,Single,Engineering,Engineering Manager,Bachelor's,2017-03-23,8,Travel_Rarely,9,159211,0,2,3,4,3,No,5,0,No
1499,27,Female,Divorced,Marketing,Marketing Associate,Bachelor's,2025-08-25,0,Travel_Frequently,3,35572,0,1,3,3,2,No,3,4,No
1500,38,Male,Married,Sales,Account Manager,Bachelor's,2019-03-03,6,Travel_Rarely,5,90615,2,3,2,1,4,No,3,1,No
